"site";"lat";"lon";"year";"month";"tmean";"prec"
"b2";"50,02";"10,49";"1979";"6";"17,6";"49"
"b2";"50,02";"10,49";"1979";"7";"16,2";"51"
"b2";"50,02";"10,49";"1979";"8";"16,0";"31"
"b2";"50,02";"10,49";"1979";"9";"13,3";"65"
"b2";"50,02";"10,49";"1979";"10";"8,8";"16"
"b2";"50,02";"10,49";"1979";"11";"3,3";"71"
"b2";"50,02";"10,49";"1979";"12";"4,0";"103"
"b2";"50,02";"10,49";"1980";"1";"-2,3";"35"
"b2";"50,02";"10,49";"1980";"2";"2,8";"61"
"b2";"50,02";"10,49";"1980";"3";"4,8";"38"
"b2";"50,02";"10,49";"1980";"4";"6,6";"46"
"b2";"50,02";"10,49";"1980";"5";"11,4";"41"
"b2";"50,02";"10,49";"1980";"6";"15,2";"72"
"b2";"50,02";"10,49";"1980";"7";"15,3";"164"
"b2";"50,02";"10,49";"1980";"8";"17,3";"34"
"b2";"50,02";"10,49";"1980";"9";"14,0";"31"
"b2";"50,02";"10,49";"1980";"10";"7,5";"46"
"b2";"50,02";"10,49";"1980";"11";"2,8";"35"
"b2";"50,02";"10,49";"1980";"12";"-0,1";"61"
"b2";"50,02";"10,49";"1981";"1";"-3,1";"74"
"b2";"50,02";"10,49";"1981";"2";"-0,9";"30"
"b2";"50,02";"10,49";"1981";"3";"7,5";"67"
"b2";"50,02";"10,49";"1981";"4";"8,8";"49"
"b2";"50,02";"10,49";"1981";"5";"13,4";"92"
"b2";"50,02";"10,49";"1981";"6";"16,2";"43"
"b2";"50,02";"10,49";"1981";"7";"16,9";"58"
"b2";"50,02";"10,49";"1981";"8";"16,9";"84"
"b2";"50,02";"10,49";"1981";"9";"14,6";"55"
"b2";"50,02";"10,49";"1981";"10";"8,5";"128"
"b2";"50,02";"10,49";"1981";"11";"4,7";"63"
"b2";"50,02";"10,49";"1981";"12";"-2,1";"124"
"b2";"50,02";"10,49";"1982";"1";"-3,3";"67"
"b2";"50,02";"10,49";"1982";"2";"-0,5";"9"
"b2";"50,02";"10,49";"1982";"3";"4,5";"46"
"b2";"50,02";"10,49";"1982";"4";"7,3";"52"
"b2";"50,02";"10,49";"1982";"5";"13,0";"50"
"b2";"50,02";"10,49";"1982";"6";"17,0";"66"
"b2";"50,02";"10,49";"1982";"7";"20,0";"97"
"b2";"50,02";"10,49";"1982";"8";"17,8";"50"
"b2";"50,02";"10,49";"1982";"9";"16,0";"21"
"b2";"50,02";"10,49";"1982";"10";"9,2";"80"
"b2";"50,02";"10,49";"1982";"11";"5,5";"39"
"b2";"50,02";"10,49";"1982";"12";"2,3";"81"
"b2";"50,02";"10,49";"1983";"1";"3,5";"81"
"b2";"50,02";"10,49";"1983";"2";"-2,0";"41"
"b2";"50,02";"10,49";"1983";"3";"4,6";"46"
"b2";"50,02";"10,49";"1983";"4";"9,4";"101"
"b2";"50,02";"10,49";"1983";"5";"11,6";"118"
"b2";"50,02";"10,49";"1983";"6";"17,2";"23"
"b2";"50,02";"10,49";"1983";"7";"21,8";"19"
"b2";"50,02";"10,49";"1983";"8";"19,3";"34"
"b2";"50,02";"10,49";"1983";"9";"14,1";"60"
"b2";"50,02";"10,49";"1983";"10";"8,8";"26"
"b2";"50,02";"10,49";"1983";"11";"2,4";"46"
"b2";"50,02";"10,49";"1983";"12";"-0,6";"35"
"b2";"50,02";"10,49";"1984";"1";"0,7";"83"
"b2";"50,02";"10,49";"1984";"2";"0,0";"68"
"b2";"50,02";"10,49";"1984";"3";"2,4";"13"
"b2";"50,02";"10,49";"1984";"4";"7,1";"35"
"b2";"50,02";"10,49";"1984";"5";"10,9";"126"
"b2";"50,02";"10,49";"1984";"6";"14,4";"75"
"b2";"50,02";"10,49";"1984";"7";"16,6";"70"
"b2";"50,02";"10,49";"1984";"8";"17,3";"31"
"b2";"50,02";"10,49";"1984";"9";"12,6";"88"
"b2";"50,02";"10,49";"1984";"10";"10,0";"47"
"b2";"50,02";"10,49";"1984";"11";"4,7";"67"
"b2";"50,02";"10,49";"1984";"12";"1,2";"31"
"b2";"50,02";"10,49";"1985";"1";"-5,9";"38"
"b2";"50,02";"10,49";"1985";"2";"-4,5";"19"
"b2";"50,02";"10,49";"1985";"3";"3,1";"22"
"b2";"50,02";"10,49";"1985";"4";"8,4";"33"
"b2";"50,02";"10,49";"1985";"5";"14,4";"45"
"b2";"50,02";"10,49";"1985";"6";"13,8";"73"
"b2";"50,02";"10,49";"1985";"7";"17,9";"79"
"b2";"50,02";"10,49";"1985";"8";"16,6";"48"
"b2";"50,02";"10,49";"1985";"9";"13,8";"31"
"b2";"50,02";"10,49";"1985";"10";"8,4";"8"
"b2";"50,02";"10,49";"1985";"11";"0,7";"56"
"b2";"50,02";"10,49";"1985";"12";"2,9";"44"
"b2";"50,02";"10,49";"1986";"1";"0,3";"80"
"b2";"50,02";"10,49";"1986";"2";"-5,9";"11"
"b2";"50,02";"10,49";"1986";"3";"3,5";"69"
"b2";"50,02";"10,49";"1986";"4";"7,4";"60"
"b2";"50,02";"10,49";"1986";"5";"15,2";"55"
"b2";"50,02";"10,49";"1986";"6";"16,7";"61"
"b2";"50,02";"10,49";"1986";"7";"17,6";"40"
"b2";"50,02";"10,49";"1986";"8";"17,2";"81"
"b2";"50,02";"10,49";"1986";"9";"11,5";"58"
"b2";"50,02";"10,49";"1986";"10";"9,1";"81"
"b2";"50,02";"10,49";"1986";"11";"4,9";"33"
"b2";"50,02";"10,49";"1986";"12";"1,8";"88"
"b2";"50,02";"10,49";"1987";"1";"-5,7";"47"
"b2";"50,02";"10,49";"1987";"2";"-0,5";"53"
"b2";"50,02";"10,49";"1987";"3";"-0,2";"71"
"b2";"50,02";"10,49";"1987";"4";"9,9";"20"
"b2";"50,02";"10,49";"1987";"5";"10,3";"84"
"b2";"50,02";"10,49";"1987";"6";"14,6";"151"
"b2";"50,02";"10,49";"1987";"7";"17,9";"77"
"b2";"50,02";"10,49";"1987";"8";"16,0";"45"
"b2";"50,02";"10,49";"1987";"9";"15,1";"50"
"b2";"50,02";"10,49";"1987";"10";"9,2";"42"
"b2";"50,02";"10,49";"1987";"11";"4,6";"54"
"b2";"50,02";"10,49";"1987";"12";"1,9";"61"
"b2";"50,02";"10,49";"1988";"1";"3,1";"62"
"b2";"50,02";"10,49";"1988";"2";"2,1";"74"
"b2";"50,02";"10,49";"1988";"3";"3,2";"132"
"b2";"50,02";"10,49";"1988";"4";"9,0";"32"
"b2";"50,02";"10,49";"1988";"5";"15,2";"24"
"b2";"50,02";"10,49";"1988";"6";"15,8";"43"
"b2";"50,02";"10,49";"1988";"7";"17,6";"69"
"b2";"50,02";"10,49";"1988";"8";"18,0";"35"
"b2";"50,02";"10,49";"1988";"9";"13,6";"56"
"b2";"50,02";"10,49";"1988";"10";"10,1";"49"
"b2";"50,02";"10,49";"1988";"11";"2,5";"61"
"b2";"50,02";"10,49";"1988";"12";"3,4";"89"
"b2";"50,02";"10,49";"1989";"1";"1,7";"34"
"b2";"50,02";"10,49";"1989";"2";"2,9";"28"
"b2";"50,02";"10,49";"1989";"3";"6,9";"45"
"b2";"50,02";"10,49";"1989";"4";"7,6";"107"
"b2";"50,02";"10,49";"1989";"5";"14,7";"29"
"b2";"50,02";"10,49";"1989";"6";"15,7";"55"
"b2";"50,02";"10,49";"1989";"7";"18,7";"51"
"b2";"50,02";"10,49";"1989";"8";"17,5";"26"
"b2";"50,02";"10,49";"1989";"9";"14,8";"36"
"b2";"50,02";"10,49";"1989";"10";"9,6";"60"
"b2";"50,02";"10,49";"1989";"11";"2,2";"43"
"b2";"50,02";"10,49";"1989";"12";"2,0";"102"
"b2";"50,02";"10,49";"1990";"1";"1,8";"20"
"b2";"50,02";"10,49";"1990";"2";"5,1";"101"
"b2";"50,02";"10,49";"1990";"3";"6,9";"18"
"b2";"50,02";"10,49";"1990";"4";"7,8";"40"
"b2";"50,02";"10,49";"1990";"5";"14,7";"14"
"b2";"50,02";"10,49";"1990";"6";"15,5";"127"
"b2";"50,02";"10,49";"1990";"7";"17,2";"28"
"b2";"50,02";"10,49";"1990";"8";"19,0";"27"
"b2";"50,02";"10,49";"1990";"9";"11,9";"63"
"b2";"50,02";"10,49";"1990";"10";"9,4";"47"
"b2";"50,02";"10,49";"1990";"11";"4,6";"104"
"b2";"50,02";"10,49";"1990";"12";"0,4";"61"
"b2";"50,02";"10,49";"1991";"1";"1,5";"39"
"b2";"50,02";"10,49";"1991";"2";"-2,9";"19"
"b2";"50,02";"10,49";"1991";"3";"6,3";"24"
"b2";"50,02";"10,49";"1991";"4";"7,4";"26"
"b2";"50,02";"10,49";"1991";"5";"10,2";"27"
"b2";"50,02";"10,49";"1991";"6";"14,2";"73"
"b2";"50,02";"10,49";"1991";"7";"20,2";"49"
"b2";"50,02";"10,49";"1991";"8";"18,9";"11"
"b2";"50,02";"10,49";"1991";"9";"15,3";"43"
"b2";"50,02";"10,49";"1991";"10";"7,6";"14"
"b2";"50,02";"10,49";"1991";"11";"3,9";"78"
"b2";"50,02";"10,49";"1991";"12";"-0,3";"63"
"b2";"50,02";"10,49";"1992";"1";"0,9";"28"
"b2";"50,02";"10,49";"1992";"2";"2,2";"25"
"b2";"50,02";"10,49";"1992";"3";"4,9";"84"
"b2";"50,02";"10,49";"1992";"4";"8,2";"32"
"b2";"50,02";"10,49";"1992";"5";"15,5";"31"
"b2";"50,02";"10,49";"1992";"6";"17,3";"162"
"b2";"50,02";"10,49";"1992";"7";"18,8";"148"
"b2";"50,02";"10,49";"1992";"8";"19,7";"62"
"b2";"50,02";"10,49";"1992";"9";"13,2";"24"
"b2";"50,02";"10,49";"1992";"10";"6,6";"65"
"b2";"50,02";"10,49";"1992";"11";"5,4";"75"
"b2";"50,02";"10,49";"1992";"12";"0,9";"40"
"b2";"50,02";"10,49";"1993";"1";"2,3";"71"
"b2";"50,02";"10,49";"1993";"2";"-1,3";"17"
"b2";"50,02";"10,49";"1993";"3";"3,8";"9"
"b2";"50,02";"10,49";"1993";"4";"11,5";"32"
"b2";"50,02";"10,49";"1993";"5";"15,5";"34"
"b2";"50,02";"10,49";"1993";"6";"16,6";"53"
"b2";"50,02";"10,49";"1993";"7";"17,2";"62"
"b2";"50,02";"10,49";"1993";"8";"17,2";"24"
"b2";"50,02";"10,49";"1993";"9";"13,0";"55"
"b2";"50,02";"10,49";"1993";"10";"7,9";"60"
"b2";"50,02";"10,49";"1993";"11";"0,4";"30"
"b2";"50,02";"10,49";"1993";"12";"3,4";"156"
"b2";"50,02";"10,49";"1994";"1";"2,9";"63"
"b2";"50,02";"10,49";"1994";"2";"0,6";"36"
"b2";"50,02";"10,49";"1994";"3";"7,0";"67"
"b2";"50,02";"10,49";"1994";"4";"8,3";"58"
"b2";"50,02";"10,49";"1994";"5";"13,5";"47"
"b2";"50,02";"10,49";"1994";"6";"17,4";"40"
"b2";"50,02";"10,49";"1994";"7";"22,4";"96"
"b2";"50,02";"10,49";"1994";"8";"18,5";"65"
"b2";"50,02";"10,49";"1994";"9";"13,6";"53"
"b2";"50,02";"10,49";"1994";"10";"7,6";"52"
"b2";"50,02";"10,49";"1994";"11";"7,3";"41"
"b2";"50,02";"10,49";"1994";"12";"3,7";"58"
"b2";"50,02";"10,49";"1995";"1";"-0,3";"135"
"b2";"50,02";"10,49";"1995";"2";"4,6";"80"
"b2";"50,02";"10,49";"1995";"3";"3,3";"71"
"b2";"50,02";"10,49";"1995";"4";"10,0";"67"
"b2";"50,02";"10,49";"1995";"5";"12,7";"48"
"b2";"50,02";"10,49";"1995";"6";"14,9";"64"
"b2";"50,02";"10,49";"1995";"7";"20,8";"103"
"b2";"50,02";"10,49";"1995";"8";"18,4";"80"
"b2";"50,02";"10,49";"1995";"9";"12,6";"94"
"b2";"50,02";"10,49";"1995";"10";"11,7";"26"
"b2";"50,02";"10,49";"1995";"11";"2,7";"39"
"b2";"50,02";"10,49";"1995";"12";"-0,8";"54"
"b2";"50,02";"10,49";"1996";"1";"-2,4";"2"
"b2";"50,02";"10,49";"1996";"2";"-1,4";"35"
"b2";"50,02";"10,49";"1996";"3";"1,8";"21"
"b2";"50,02";"10,49";"1996";"4";"8,7";"26"
"b2";"50,02";"10,49";"1996";"5";"11,8";"79"
"b2";"50,02";"10,49";"1996";"6";"16,6";"36"
"b2";"50,02";"10,49";"1996";"7";"16,3";"123"
"b2";"50,02";"10,49";"1996";"8";"17,3";"55"
"b2";"50,02";"10,49";"1996";"9";"11,1";"28"
"b2";"50,02";"10,49";"1996";"10";"9,4";"84"
"b2";"50,02";"10,49";"1996";"11";"4,7";"55"
"b2";"50,02";"10,49";"1996";"12";"-2,4";"31"
"b2";"50,02";"10,49";"1997";"1";"-3,0";"28"
"b2";"50,02";"10,49";"1997";"2";"3,8";"86"
"b2";"50,02";"10,49";"1997";"3";"6,8";"43"
"b2";"50,02";"10,49";"1997";"4";"7,0";"21"
"b2";"50,02";"10,49";"1997";"5";"13,5";"26"
"b2";"50,02";"10,49";"1997";"6";"16,2";"101"
"b2";"50,02";"10,49";"1997";"7";"17,4";"110"
"b2";"50,02";"10,49";"1997";"8";"20,2";"12"
"b2";"50,02";"10,49";"1997";"9";"14,0";"19"
"b2";"50,02";"10,49";"1997";"10";"7,5";"50"
"b2";"50,02";"10,49";"1997";"11";"4,3";"42"
"b2";"50,02";"10,49";"1997";"12";"2,3";"49"
"b2";"50,02";"10,49";"1998";"1";"2,0";"51"
"b2";"50,02";"10,49";"1998";"2";"3,1";"13"
"b2";"50,02";"10,49";"1998";"3";"5,5";"32"
"b2";"50,02";"10,49";"1998";"4";"9,5";"54"
"b2";"50,02";"10,49";"1998";"5";"14,6";"31"
"b2";"50,02";"10,49";"1998";"6";"17,2";"42"
"b2";"50,02";"10,49";"1998";"7";"17,1";"69"
"b2";"50,02";"10,49";"1998";"8";"17,5";"37"
"b2";"50,02";"10,49";"1998";"9";"13,4";"125"
"b2";"50,02";"10,49";"1998";"10";"9,3";"181"
"b2";"50,02";"10,49";"1998";"11";"2,0";"66"
"b2";"50,02";"10,49";"1998";"12";"0,8";"33"
"b2";"50,02";"10,49";"1999";"1";"2,2";"64"
"b2";"50,02";"10,49";"1999";"2";"0,2";"57"
"b2";"50,02";"10,49";"1999";"3";"5,8";"55"
"b2";"50,02";"10,49";"1999";"4";"9,4";"43"
"b2";"50,02";"10,49";"1999";"5";"14,5";"64"
"b2";"50,02";"10,49";"1999";"6";"15,9";"64"
"b2";"50,02";"10,49";"1999";"7";"19,5";"91"
"b2";"50,02";"10,49";"1999";"8";"17,5";"40"
"b2";"50,02";"10,49";"1999";"9";"17,0";"57"
"b2";"50,02";"10,49";"1999";"10";"8,7";"27"
"b2";"50,02";"10,49";"1999";"11";"3,1";"58"
"b2";"50,02";"10,49";"1999";"12";"1,9";"86"
"b2";"50,02";"10,49";"2000";"1";"0,9";"37"
"b2";"50,02";"10,49";"2000";"2";"3,7";"81"
"b2";"50,02";"10,49";"2000";"3";"5,9";"69"
"b2";"50,02";"10,49";"2000";"4";"10,5";"28"
"b2";"50,02";"10,49";"2000";"5";"15,3";"41"
"b2";"50,02";"10,49";"2000";"6";"18,0";"41"
"b2";"50,02";"10,49";"2000";"7";"15,7";"139"
"b2";"50,02";"10,49";"2000";"8";"18,4";"70"
"b2";"50,02";"10,49";"2000";"9";"14,1";"70"
"b2";"50,02";"10,49";"2000";"10";"10,4";"48"
"b2";"50,02";"10,49";"2000";"11";"5,9";"47"
"b2";"50,02";"10,49";"2000";"12";"2,4";"29"
"b2";"50,02";"10,49";"2001";"1";"0,6";"65"
"b2";"50,02";"10,49";"2001";"2";"2,9";"43"
"b2";"50,02";"10,49";"2001";"3";"5,6";"122"
"b2";"50,02";"10,49";"2001";"4";"7,6";"61"
"b2";"50,02";"10,49";"2001";"5";"15,7";"29"
"b2";"50,02";"10,49";"2001";"6";"15,0";"70"
"b2";"50,02";"10,49";"2001";"7";"19,3";"55"
"b2";"50,02";"10,49";"2001";"8";"19,3";"50"
"b2";"50,02";"10,49";"2001";"9";"11,9";"99"
"b2";"50,02";"10,49";"2001";"10";"12,1";"54"
"b2";"50,02";"10,49";"2001";"11";"3,3";"96"
"b2";"50,02";"10,49";"2001";"12";"-0,4";"75"
"b2";"50,02";"10,49";"2002";"1";"0,0";"37"
"b2";"50,02";"10,49";"2002";"2";"5,2";"115"
"b2";"50,02";"10,49";"2002";"3";"5,8";"43"
"b2";"50,02";"10,49";"2002";"4";"8,9";"36"
"b2";"50,02";"10,49";"2002";"5";"14,3";"78"
"b2";"50,02";"10,49";"2002";"6";"18,3";"56"
"b2";"50,02";"10,49";"2002";"7";"18,4";"103"
"b2";"50,02";"10,49";"2002";"8";"19,2";"62"
"b2";"50,02";"10,49";"2002";"9";"13,1";"44"
"b2";"50,02";"10,49";"2002";"10";"8,7";"118"
"b2";"50,02";"10,49";"2002";"11";"6,4";"117"
"b2";"50,02";"10,49";"2002";"12";"1,4";"75"
"b2";"50,02";"10,49";"2003";"1";"-0,2";"76"
"b2";"50,02";"10,49";"2003";"2";"-1,6";"21"
"b2";"50,02";"10,49";"2003";"3";"6,0";"17"
"b2";"50,02";"10,49";"2003";"4";"9,2";"17"
"b2";"50,02";"10,49";"2003";"5";"15,1";"66"
"b2";"50,02";"10,49";"2003";"6";"21,0";"41"
"b2";"50,02";"10,49";"2003";"7";"19,9";"50"
"b2";"50,02";"10,49";"2003";"8";"22,4";"18"
"b2";"50,02";"10,49";"2003";"9";"13,8";"32"
"b2";"50,02";"10,49";"2003";"10";"6,4";"55"
"b2";"50,02";"10,49";"2003";"11";"5,6";"39"
"b2";"50,02";"10,49";"2003";"12";"1,5";"39"
"b2";"50,02";"10,49";"2004";"1";"0,0";"84"
"b2";"50,02";"10,49";"2004";"2";"2,9";"23"
"b2";"50,02";"10,49";"2004";"3";"4,1";"26"
"b2";"50,02";"10,49";"2004";"4";"10,2";"26"
"b2";"50,02";"10,49";"2004";"5";"11,8";"88"
"b2";"50,02";"10,49";"2004";"6";"16,0";"52"
"b2";"50,02";"10,49";"2004";"7";"17,7";"118"
"b2";"50,02";"10,49";"2004";"8";"19,1";"68"
"b2";"50,02";"10,49";"2004";"9";"14,4";"76"
"b2";"50,02";"10,49";"2004";"10";"9,9";"37"
"b2";"50,02";"10,49";"2004";"11";"4,3";"51"
"b2";"50,02";"10,49";"2004";"12";"0,4";"35"
"b2";"50,02";"10,49";"2005";"1";"1,7";"61"
"b2";"50,02";"10,49";"2005";"2";"-1,4";"56"
"b2";"50,02";"10,49";"2005";"3";"4,3";"24"
"b2";"50,02";"10,49";"2005";"4";"10,1";"69"
"b2";"50,02";"10,49";"2005";"5";"13,6";"53"
"b2";"50,02";"10,49";"2005";"6";"17,6";"37"
"b2";"50,02";"10,49";"2005";"7";"19,0";"84"
"b2";"50,02";"10,49";"2005";"8";"16,3";"67"
"b2";"50,02";"10,49";"2005";"9";"15,3";"61"
"b2";"50,02";"10,49";"2005";"10";"10,9";"28"
"b2";"50,02";"10,49";"2005";"11";"3,6";"41"
"b2";"50,02";"10,49";"2005";"12";"0,5";"51"
"b2";"50,02";"10,49";"2006";"1";"-2,1";"18"
"b2";"50,02";"10,49";"2006";"2";"-0,3";"48"
"b2";"50,02";"10,49";"2006";"3";"2,1";"72"
"b2";"50,02";"10,49";"2006";"4";"8,8";"55"
"b2";"50,02";"10,49";"2006";"5";"13,6";"109"
"b2";"50,02";"10,49";"2006";"6";"17,4";"45"
"b2";"50,02";"10,49";"2006";"7";"22,8";"48"
"b2";"50,02";"10,49";"2006";"8";"15,4";"89"
"b2";"50,02";"10,49";"2006";"9";"17,2";"25"
"b2";"50,02";"10,49";"2006";"10";"11,7";"79"
"b2";"50,02";"10,49";"2006";"11";"6,7";"39"
"b2";"50,02";"10,49";"2006";"12";"3,9";"34"
"b2";"50,02";"10,49";"2007";"1";"4,5";"68"
"b2";"50,02";"10,49";"2007";"2";"4,4";"74"
"b2";"50,02";"10,49";"2007";"3";"6,3";"50"
"b2";"50,02";"10,49";"2007";"4";"12,4";"1"
"b2";"50,02";"10,49";"2007";"5";"14,9";"111"
"b2";"50,02";"10,49";"2007";"6";"17,9";"114"
"b2";"50,02";"10,49";"2007";"7";"17,7";"129"
"b2";"50,02";"10,49";"2007";"8";"17,2";"48"
"b2";"50,02";"10,49";"2007";"9";"12,3";"86"
"b2";"50,02";"10,49";"2007";"10";"8,3";"10"
"b2";"50,02";"10,49";"2007";"11";"3,3";"82"
"b2";"50,02";"10,49";"2007";"12";"1,3";"54"
"b2";"50,02";"10,49";"2008";"1";"3,4";"46"
"b2";"50,02";"10,49";"2008";"2";"3,7";"59"
"b2";"50,02";"10,49";"2008";"3";"4,6";"77"
"b2";"50,02";"10,49";"2008";"4";"8,1";"83"
"b2";"50,02";"10,49";"2008";"5";"15,7";"11"
"b2";"50,02";"10,49";"2008";"6";"18,0";"44"
"b2";"50,02";"10,49";"2008";"7";"18,9";"44"
"b2";"50,02";"10,49";"2008";"8";"18,0";"54"
"b2";"50,02";"10,49";"2008";"9";"12,2";"74"
"b2";"50,02";"10,49";"2008";"10";"8,7";"71"
"b2";"50,02";"10,49";"2008";"11";"5,0";"33"
"b2";"50,02";"10,49";"2008";"12";"1,0";"58"
"b2";"50,02";"10,49";"2009";"1";"-3,4";"25"
"b2";"50,02";"10,49";"2009";"2";"0,4";"52"
"b2";"50,02";"10,49";"2009";"3";"4,5";"61"
"b2";"50,02";"10,49";"2009";"4";"12,8";"55"
"b2";"50,02";"10,49";"2009";"5";"14,4";"60"
"b2";"50,02";"10,49";"2009";"6";"15,6";"54"
"b2";"50,02";"10,49";"2009";"7";"18,4";"82"
"b2";"50,02";"10,49";"2009";"8";"19,3";"35"
"b2";"50,02";"10,49";"2009";"9";"15,3";"45"
"b2";"50,02";"10,49";"2009";"10";"8,2";"54"
"b2";"50,02";"10,49";"2009";"11";"7,3";"83"
"b2";"50,02";"10,49";"2009";"12";"0,6";"99"
"b2";"50,02";"10,49";"2010";"1";"-3,2";"37"
"b2";"50,02";"10,49";"2010";"2";"-0,1";"37"
"b2";"50,02";"10,49";"2010";"3";"4,6";"34"
"b2";"50,02";"10,49";"2010";"4";"9,5";"17"
"b2";"50,02";"10,49";"2010";"5";"11,4";"84"
"b2";"50,02";"10,49";"2010";"6";"17,5";"28"
"b2";"50,02";"10,49";"2010";"7";"20,7";"86"
"b2";"50,02";"10,49";"2010";"8";"16,8";"168"
"b2";"50,02";"10,49";"2010";"9";"12,3";"47"
"b2";"50,02";"10,49";"2010";"10";"8,0";"27"
"b2";"50,02";"10,49";"2010";"11";"5,4";"93"
"b2";"50,02";"10,49";"2010";"12";"-3,5";"95"
"b2";"50,02";"10,49";"2011";"1";"0,8";"55"
"b2";"50,02";"10,49";"2011";"2";"1,1";"29"
"b2";"50,02";"10,49";"2011";"3";"6,0";"11"
"b2";"50,02";"10,49";"2011";"4";"12,4";"21"
"b2";"50,02";"10,49";"2011";"5";"14,6";"26"
"b2";"50,02";"10,49";"2011";"6";"17,0";"68"
"b2";"50,02";"10,49";"2011";"7";"16,6";"96"
"b2";"50,02";"10,49";"2011";"8";"18,6";"57"
"b2";"50,02";"10,49";"2011";"9";"15,8";"44"
"b2";"50,02";"10,49";"2011";"10";"9,3";"53"
"b2";"50,02";"10,49";"2011";"11";"4,2";"1"
"b2";"50,02";"10,49";"2011";"12";"3,8";"122"
"b2";"50,02";"10,49";"2012";"1";"1,9";"81"
"b2";"50,02";"10,49";"2012";"2";"-2,8";"16"
"b2";"50,02";"10,49";"2012";"3";"7,5";"8"
"b2";"50,02";"10,49";"2012";"4";"9,1";"22"
"b2";"50,02";"10,49";"2012";"5";"15,5";"40"
"b2";"50,02";"10,49";"2012";"6";"16,5";"98"
"b2";"50,02";"10,49";"2012";"7";"18,1";"77"
"b2";"50,02";"10,49";"2012";"8";"19,5";"42"
"b2";"50,02";"10,49";"2012";"9";"14,0";"48"
"b2";"50,02";"10,49";"2012";"10";"8,2";"43"
"b2";"50,02";"10,49";"2012";"11";"5,1";"78"
"b2";"50,02";"10,49";"2012";"12";"1,9";"111"
"b2";"50,02";"10,49";"2013";"1";"0,5";"43"
"b2";"50,02";"10,49";"2013";"2";"-0,6";"36"
"b2";"50,02";"10,49";"2013";"3";"1,1";"24"
"b2";"50,02";"10,49";"2013";"4";"9,1";"50"
"b2";"50,02";"10,49";"2013";"5";"12,1";"144"
"b2";"50,02";"10,49";"2013";"6";"16,4";"60"
"b2";"50,02";"10,49";"2013";"7";"20,5";"40"
"b2";"50,02";"10,49";"2013";"8";"18,5";"50"
"b2";"50,02";"10,49";"2013";"9";"13,7";"79"
"b2";"50,02";"10,49";"2013";"10";"10,2";"57"
"b2";"50,02";"10,49";"2013";"11";"4,6";"66"
"b2";"50,02";"10,49";"2013";"12";"3,3";"33"
"b2";"50,02";"10,49";"2014";"1";"2,7";"38"
"b2";"50,02";"10,49";"2014";"2";"4,2";"36"
"b2";"50,02";"10,49";"2014";"3";"7,6";"10"
"b2";"50,02";"10,49";"2014";"4";"11,8";"38"
"b2";"50,02";"10,49";"2014";"5";"12,9";"67"
"b2";"50,02";"10,49";"2014";"6";"17,0";"17"
"b2";"50,02";"10,49";"2014";"7";"19,8";"110"
"b2";"50,02";"10,49";"2014";"8";"16,3";"101"
"b2";"50,02";"10,49";"2014";"9";"15,0";"47"
"b2";"50,02";"10,49";"2014";"10";"11,7";"54"
"b2";"50,02";"10,49";"2014";"11";"6,2";"29"
"b2";"50,02";"10,49";"2014";"12";"2,9";"60"
"b2";"50,02";"10,49";"2015";"1";"2,2";"66"
"b2";"50,02";"10,49";"2015";"2";"0,4";"9"
"b2";"50,02";"10,49";"2015";"3";"5,6";"36"
"b2";"50,02";"10,49";"2015";"4";"9,2";"18"
"b2";"50,02";"10,49";"2015";"5";"13,5";"24"
"b2";"50,02";"10,49";"2015";"6";"16,9";"44"
"b2";"50,02";"10,49";"2015";"7";"21,0";"59"
"b2";"50,02";"10,49";"2015";"8";"21,3";"40"
"b2";"50,02";"10,49";"2015";"9";"13,1";"36"
"b2";"50,02";"10,49";"2015";"10";"8,4";"34"
"b2";"50,02";"10,49";"2015";"11";"7,5";"96"
"b2";"50,02";"10,49";"2015";"12";"6,1";"38"
"b2";"50,02";"10,49";"2016";"1";"1,1";"75"
"b2";"50,02";"10,49";"2016";"2";"3,5";"71"
"b2";"50,02";"10,49";"2016";"3";"4,4";"46"
"b2";"50,02";"10,49";"2016";"4";"8,4";"45"
"b2";"50,02";"10,49";"2016";"5";"14,0";"59"
"b2";"50,02";"10,49";"2016";"6";"17,2";"93"
"b2";"50,02";"10,49";"2016";"7";"19,3";"40"
"b2";"50,02";"10,49";"2016";"8";"18,5";"28"
"b2";"50,02";"10,49";"2016";"9";"17,3";"29"
"b2";"50,02";"10,49";"2016";"10";"8,6";"37"
"b2";"50,02";"10,49";"2016";"11";"3,9";"66"
"b2";"50,02";"10,49";"2016";"12";"1,2";"11"
"b2";"50,02";"10,49";"2017";"1";"-3,2";"25"
"b2";"50,02";"10,49";"2017";"2";"3,4";"28"
"b2";"50,02";"10,49";"2017";"3";"7,8";"43"
"b2";"50,02";"10,49";"2017";"4";"8,2";"21"
"b2";"50,02";"10,49";"2017";"5";"14,7";"57"
"b2";"50,02";"10,49";"2017";"6";"18,7";"65"
"b2";"50,02";"10,49";"2017";"7";"19,1";"136"
"b2";"50,02";"10,49";"2017";"8";"18,7";"61"
"b2";"50,02";"10,49";"2017";"9";"12,6";"62"
"b2";"50,02";"10,49";"2017";"10";"10,9";"49"
"b2";"50,02";"10,49";"2017";"11";"4,9";"78"
"b2";"50,02";"10,49";"2017";"12";"2,5";"69"
"b2";"50,02";"10,49";"2018";"1";"4,2";"68"
